FundataKey|AsOfDate|1MthReturn|3MthReturn|6MthReturn|YTDReturn|1YrSimpleReturn|3YrSimpleReturn|5YrSimpleReturn|10YrSimpleReturn|1YrCompoundReturn|3YrCompoundReturn|5YrCompoundReturn|10YrCompoundReturn|InceptionReturn|TotalDist|DistYield
69237|08/31/2020|0.829|4.925|2.337|2.131|5.01|1.468|||5.01|3.392|||4.46|0.4643|4.6926
69238|08/31/2020|0.65|3.67|-0.455|-1.779|0.48|5.88|||0.48|3.431|||3.888|0.7267|5.4969
69239|08/31/2020|0.649|3.667|-0.462|-1.789|0.462|5.809|||0.462|3.39|||3.841|0.3993|4.405
69240|08/31/2020|-1.439|25.792|73.169|58.127|56.455|-21.132|||56.455|27.068|||13.794|1.1595|8.6215
69241|08/31/2020|0.425|2.491|-11.301|-15.138|-13.921|7.097|||-13.921|0.03|||-0.242|1.4251|14.7345
69242|08/31/2020|3.198|14.595|11.865|-6.613|-2.087|10.82|||-2.087|-3.948|||-5.219|0.4062|5.4065
69250|08/31/2020|0.141|1.313|2.343|4.011|3.738|0.079|||3.738|2.575|||1.86|0.1566|1.5626
69254|08/31/2020|5.839|15.214|31.273|32.932|39.244|32.645|||39.244|27.285|||24.505||
69256|08/31/2020|1.976|7.333|11.204|5.497|10.209|8.081|||10.209|7.473|||6.289|0.7084|4.8106
69257|08/31/2020|2.199|5.029|6.073|4.638|5.577|14.454|||5.577|7.366|||5.285|0.7396|4.9079
69258|08/31/2020|-2.71|12.307|7.185|1.451|11.336|-0.311|||11.336|1.497|||6.113|0.846|7.7352
69263|08/31/2020|-1.238|1.99|2.947|6.414|4.537|0.786|||4.537|4.314|||2.971|0.1811|1.7358
69264|08/31/2020|0.611|3.285|5.284|-1.427|5.089|12.498|||5.089|5.311|||3.983|0.938|7.5782
69265|08/31/2020|0.572|3.188|5.115|-1.576|4.792|12.573|||4.792|5.121|||3.848|0.1851|1.816
69266|08/31/2020|1.84|6.759|12.946|8.611|12.572|8.631|||12.572|8.434|||5.907|0.7555|5.5455
69267|08/31/2020|1.846|6.776|12.976|8.668|12.616|8.708|||12.616|8.449|||5.956|0.0848|0.7428
69268|08/31/2020|1.987|7.37|11.28|5.593|10.352|8.168|||10.352|7.582|||6.382|0.0599|0.5088
69271|08/31/2020|2.154|4.998|6.074|4.704|5.663|14.435|||5.663|7.441|||5.312||
69272|08/31/2020|1.991|7.377|11.323|5.572|10.343|8.302|||10.343|7.677|||6.474|0.7304|4.8064
69273|08/31/2020|2.203|5.072|6.201|4.794|5.846|14.501|||5.846|7.588|||5.443|0.7424|4.8956
69276|08/31/2020|0.486|2.906|4.545|-2.359|3.634|11.28|||3.634|3.972|||2.758|0.7955|6.4128
69277|08/31/2020|1.742|6.445|12.287|7.831|11.298|7.4|||11.298|7.161|||4.681|0.6308|4.763
69279|08/31/2020|1.888|7.052|10.631|4.784|9.08|6.935|||9.08|6.353|||5.177|0.678|4.8584
69280|08/31/2020|2.099|4.716|5.457|3.89|4.476|13.346|||4.476|6.324|||4.225|0.7156|4.9562
69285|08/31/2020|-1.255|1.941|2.848|6.277|4.327|0.53|||4.327|4.08|||2.728|0.1545|1.4781
69286|08/31/2020|0.527|3.043|4.843|-1.995|4.154|12.007|||4.154|4.561|||3.344|0.8067|6.4821
69287|08/31/2020|0.5|2.961|4.659|-2.136|3.895|11.556|||3.895|4.202|||3.009|0.0984|0.9467
69288|08/31/2020|1.763|6.513|12.429|7.975|11.555|7.834|||11.555|7.502|||5.105|0.6456|4.7539
69289|08/31/2020|1.768|6.53|12.465|8.019|11.602|7.734|||11.602|7.475|||5.023||
69290|08/31/2020|1.908|7.115|10.758|4.947|9.335|7.149|||9.335|6.59|||5.39|0.0269|0.2287
69293|08/31/2020|2.127|4.817|5.668|4.16|4.814|13.525|||4.814|6.569|||4.484||
69294|08/31/2020|1.91|7.122|10.774|4.962|9.375|7.27|||9.375|6.661|||5.503|0.696|4.8453
69295|08/31/2020|2.137|4.839|5.703|4.207|4.878|13.592|||4.878|6.626|||4.572|0.7232|4.9394
69313|08/31/2020|-1.284|1.847|2.663|6.026|3.957|0.181|||3.957|3.714|||2.36|0.1269|1.2175
69314|08/31/2020|0.467|2.859|4.457|-2.386|3.496|11.099|||3.496|3.79|||2.588|0.0653|0.6376
69315|08/31/2020|1.738|6.433|12.262|7.76|11.204|7.365|||11.204|7.104|||4.732||
69316|08/31/2020|1.877|7.021|10.569|4.706|8.959|6.811|||8.959|6.237|||5.05|0.0168|0.1455
69318|08/31/2020|2.098|4.731|5.498|3.943|4.485|13.177|||4.485|6.236|||4.144||
69339|08/31/2020|-0.243|17.668|49.707|59.396|53.526|71.211|||53.526|43.294|||35.111|2.0979691|7.216
69346|08/31/2020|0.699|2.251|-1.074|-1.063|1.034|7.133|||1.034|4.903|||4.984|0.6552|7.0217
69347|08/31/2020|-0.856|1.465|3.639|7.457|5.848|0.449|||5.848|5.06|||3.941|0.35868|3.575
69348|08/31/2020|2.59|3.408|3.707|-2.356|2.579|15.21|||2.579|7.767|||8.613|0.39996|3.3071
69349|08/31/2020|2.544|3.416|4.312|-1.514|3.834|16.543|||3.834|9.022|||9.875|0.513|4.2117
69350|08/31/2020|1.953|2.081|3.723|-1.262|3.4|18.089|||3.4|9.569|||9.65|0.52666|4.369
69351|08/31/2020|4.69|8.139|6.719|-1.769|5.47|13.109|||5.47|8.115|||9.797|0.39144|4.2332
69352|08/31/2020|4.624|7.916|5.822|-2.687|4.321|12.486|||4.321|7|||8.663|0.513|4.4291
69353|08/31/2020|1.861|1.807|3.166|-1.978|2.261|16.811|||2.261|8.386|||8.498|0.41055|3.4137
69354|08/31/2020|4.595|7.848|6.146|-2.536|4.222|11.859|||4.222|6.939|||8.644|0.30516|3.3077
69355|08/31/2020|0.662|1.301|8.057|6.887|10.103|4.552|||10.103|6.543|||6.065|0.598707|5.786
69356|08/31/2020|4.539|7.569|4.742|-3.845|2.701|11.227|||2.701|5.757|||7.307|0.39996|3.4885
69358|08/31/2020|0.66|1.318|8.034|6.858|10.077|4.621|||10.077|6.578|||5.924|0.660016|6.708
69360|08/31/2020|-0.541|0.096|-3.239|-8.784|-7.387|12.176|||-7.387|2.081|||2.415|0.3|3.0607
69361|08/31/2020|0.965|1.329|0.288|-5.413|-0.659|7.749|||-0.659|3.466|||4.851|0.39996|3.8502
69362|08/31/2020|0.307|3.031|1.688|-0.152|2.728|5.129|||2.728|4.072|||3.88|0.432432|5.0627
69363|08/31/2020|0.306|3.028|1.662|-0.181|2.693|5.14|||2.693|4.066|||3.877|0.630924|8.3571
69364|08/31/2020|1.054|1.618|0.824|-4.771|0.437|8.987|||0.437|4.611|||6.008|0.513|4.932
69366|08/31/2020|0.435|3.426|2.471|0.867|4.304|6.761|||4.304|5.677|||5.485|0.42|4.3919
69367|08/31/2020|0.304|3.019|1.682|-0.165|2.703|5.118|||2.703|4.05|||3.857|0.36|4.0829
69368|08/31/2020|0.18|0.392|-0.058|-1.047|0.451|8.314|||0.451|5.252|||5.142|0.39996|3.8172
69369|08/31/2020|0.231|0.646|0.542|-0.258|1.609|9.32|||1.609|6.372|||6.247|0.513|4.906
69370|08/31/2020|-0.504|-0.959|-0.138|0.03|1.257|11.079|||1.257|7.079|||6.17|0.52666|5.0597
69371|08/31/2020|2.168|4.918|2.746|-0.523|3.185|6.434|||3.185|5.644|||6.313|0.39144|4.9023
69372|08/31/2020|2.121|4.747|2.143|-1.149|2.269|5.635|||2.269|4.694|||5.119|0.513|5.1584
69373|08/31/2020|-0.6|-1.276|-0.736|-0.689|0.084|9.756|||0.084|5.882|||5.014|0.41055|3.9435
69374|08/31/2020|2.069|4.582|2.131|-1.238|2.084|5.139|||2.084|4.454|||5.154|0.30516|3.8211
69375|08/31/2020|2.011|4.449|1.713|-1.725|1.289|4.439|||1.289|3.597|||4.099|0.39996|3.9943
69377|08/31/2020|-0.071|1.055|0.747|-0.719|1.295|3.689|||1.295|3.559|||3.612|0.39996|4.0785
69378|08/31/2020|0.021|1.345|1.319|0.034|2.445|4.981|||2.445|4.748|||4.772|0.513|5.2372
69381|08/31/2020|-0.519|2.012|-14.028|-17.047|-11.358|7.284|||-11.358|1.278|||0.859|0.6111333|7.3133
69384|08/31/2020|1.995|6.59|8.247|6.095|7.345|3.739|||7.345|0.764|||1.178||
69385|08/31/2020|2.088|6.885|8.837|6.86|8.516|4.884|||8.516|1.85|||2.245||
69414|08/31/2020|1.136|5.866|4.462|1.875|5.339|8.173|||5.339|5.856|||5.597|0.23931|2.2278
69415|08/31/2020|7.486|18.353|27.114|23.71|31.962|26.551|||31.962|21.697|||20.447||
69417|08/31/2020|7.634|18.715|28.409|25.288|34.097|27.162|||34.097|24.466|||22.681|0.018801|0.0861
69418|08/31/2020|7.624|18.735|28.501|25.328|34.184|27.111|||34.184|23.042|||21.736|0.029694|0.1398
69419|08/31/2020|3.249|6.007|2.919|-7.941|0.162|8.809|||0.162|3.915|||5.864|0.255723|2.145
69420|08/31/2020|3.342|6.296|3.474|-7.27|1.258|9.241|||1.258|5.964|||7.533|0.359568|2.9068
69421|08/31/2020|3.333|12.207|8.435|-4.197|4.889|9.057|||4.889|5.946|||7.635|0.518501|4.2136
69429|08/31/2020|0.3|3.494|5.824|2.208|4.367|11.706|||4.367|4.384|||3.965||
69430|08/31/2020|-1.599|-1.992|0.831|5.856|2.145|-1.545|||2.145|1.541|||0.819|0.01231|0.1193
69432|08/31/2020|-0.066|1.974|-4.075|-6.63|-2.718|1.72|||-2.718|-0.096|||1.405|0.2160656|2.1404
69435|08/31/2020|0.015|2.312|-3.495|-5.901|-1.593|2.933|||-1.593|1.066|||2.576|0.5316442|5.3713
69440|08/31/2020|-0.078|2.973|-3.145|-5.792|-1.843|1.717|||-1.843|0.202|||1.618|0.2544489|2.5114
69443|08/31/2020|-0.073|2.015|-4.057|-6.626|-2.743|1.716|||-2.743|-0.126|||1.371|0.5039783|5.9249
69444|08/31/2020|1.682|6.307|5.765|1.065|6.146|3.356|||6.146|2.756|||2.957|0.0277729|0.2555
69445|08/31/2020|1.688|6.331|5.813|1.125|6.205|3.397|||6.205|2.794|||2.973|0.0536618|0.4906
69446|08/31/2020|-1.55|1.297|10.457|5.071|-0.122|-8.177|27.474||-0.122|-4.955|-1.364||0.811||
69448|08/31/2020|1.767|6.602|6.357|1.815|7.338|4.568|||7.338|3.938|||4.126|0.0891819|0.7971
69449|08/31/2020|1.771|6.617|6.388|1.854|7.398|4.522|||7.398|3.946|||4.132|0.5039959|5.4123
69450|08/31/2020|1.769|6.61|6.373|1.835|7.398|4.577|||7.398|3.962|||4.159|0.1161491|1.0467
69453|08/31/2020|1.682|6.303|5.759|1.056|6.143|3.411|||6.143|2.797|||2.967|0.0222509|0.2025
69456|08/31/2020|1.681|6.299|5.751|1.045|6.111|3.338|||6.111|2.732|||2.915|0.5040003|5.7565
69457|08/31/2020|2.575|8.392|3.456|-4.927|2.092|-1.217|||2.092|-0.985|||1.159|0.026072|0.2535
69458|08/31/2020|2.58|8.586|3.655|-4.736|2.314|-1.179|||2.314|-0.886|||1.234|0.0464679|0.4548
69460|08/31/2020|2.662|8.877|4.213|-4.054|3.418|-0.111|||3.418|0.18|||2.348|0.2621593|2.5361
69466|08/31/2020|2.572|8.562|3.607|-4.794|2.219|-1.146|||2.219|-0.918|||1.195|0.0187878|0.1833
69470|08/31/2020|2.573|8.568|3.623|-4.773|2.254|-1.235|||2.254|-0.943|||1.176|0.5040149|6.0369
69474|08/31/2020|0.764|4.281|4.285|0.976|1.89|1.453|10.094||1.89|2.049|2.724||3.164|0.42|4.4416
69475|08/31/2020|0.846|4.374|4.669|1.53|2.732|2.568|11.058||2.732|2.893|3.628||4.072|0.42|4.2096
69476|08/31/2020|0.189|4.815|7.958|4.38|3.585|10.257|7.078||3.585|5.151|5.509||9.836||
69483|08/31/2020|4.669|10.943|-2.893|-13.779|-6.663|16.842|||-6.663|1.29|||2.563||
69544|08/31/2020|-1.525|-2.02|-8.757|-14.575|-9.28|-1.669|||-9.28|-0.19|||0.6|0.759|4.2299
69545|08/31/2020|1.234|3.935|-5.964|-14.95|-7.451|-5.435|||-7.451|-1.439|||0.994|0.565|4.1027
69546|08/31/2020|1.658|2.796|-11.101|-17.254|-10.701|9.683|||-10.701|-1.676|||-2.147|0.651|4.1541
69547|08/31/2020|4.505|9.046|-8.388|-17.627|-8.91|5.467|||-8.91|-2.908|||-0.631|0.484|4.0241
69548|08/31/2020|5.034|18.576|2.295|-2.18|5.817|7.895|||5.817|-2.422|||3.048|1.07|5.6863
69549|08/31/2020|0.248|1.708|2.092|3.58|3.73|-0.053|||3.73|2.919|||2.226|0.438|2.188
69550|08/31/2020|0.385|2.685|3.048|5.182|5.104|0.174|||5.104|3.801|||2.882|0.561|2.8077
69559|08/31/2020|10.629|23.502|7.094|-3.976|6.609|17.258|||6.609|7.151|||8.069||
69563|08/31/2020|-0.792|2.704|3.173|6.483|4.822|1.201|4.572|2.318|4.822|4.691|4.377|3.763|4.521|0.3762|3.289
69585|08/31/2020|0.191|2.349|4.136|5.925|5.997|0.923|2.383||5.997|3.951|2.96||2.798|0.23473|2.2402
69594|08/31/2020|-0.78|2.287|3.338|5.847|3.991|-0.626|||3.991|3.301|||1.819|0.174295|1.7412
69596|08/31/2020|-0.78|2.287|3.338|5.847|3.991|-0.626|||3.991|3.301|||1.819|0.174295|1.7412
69598|08/31/2020|-0.711|2.465|3.724|6.439|4.832|0.037|||4.832|4.084|||2.574|0.245321|2.4361
69599|08/31/2020|-0.829|2.271|3.336|6.127|4.119|-0.626|||4.119|3.361|||1.876|0.430168|4.8771
69600|08/31/2020|-0.829|2.271|3.336|6.127|4.119|-0.626|||4.119|3.361|||1.876|0.430168|4.8771
69601|08/31/2020|2.046|7.297|3.989|-1.714|3.465|10.247|||3.465|4.386|||4.96|0.078817|0.6871
69602|08/31/2020|2.046|7.297|3.989|-1.714|3.465|10.247|||3.465|4.386|||4.96|0.078817|0.6871
69603|08/31/2020|2.107|7.586|4.68|-1.021|4.792|11.671|||4.792|5.727|||6.356|0.237015|2.0379
69604|08/31/2020|2.044|7.261|3.97|-1.806|3.426|10.085|||3.426|4.308|||4.935|0.483689|5.4164
69605|08/31/2020|2.044|7.261|3.97|-1.806|3.426|10.085|||3.426|4.308|||4.935|0.483689|5.4164
69606|08/31/2020|1.917|6.079|2.01|-2.807|0.878|1.92|||0.878|1.914|||3.045|0.132243|1.2594
69607|08/31/2020|1.918|6.388|2.64|-1.976|2.108|3.206|||2.108|3.195|||4.329|0.268639|2.5511
69608|08/31/2020|0.419|0.301|-17.366|-22.516|-18.314|-0.864|||-18.314|-4.787|||-0.236|0.421099|4.6892
69609|08/31/2020|0.515|0.56|-16.91|-21.947|-17.421|0.318|||-17.421|-3.714|||0.849|0.684357|7.6721
69626|08/31/2020|5.816|19.69|0.321|-5.539|2.56|9.982|||2.56|-3.961|||2.448|0.503335|5.3611
69637|08/31/2020|3.985|8.498|-6.811|-14.781|-10.123|16.967|||-10.123|1.564|||3.26|0.4654|2.1881
69639|08/31/2020|5.307|12.87|7.371|-7.892|2.195|28.907|||2.195|9.656|||10.783|0.2429|0.8369
69642|08/31/2020|5.469|17.917|26.153|23.545|21.889|22.244|||21.889|11.669|||11.318||
69643|08/31/2020|0.327|2.895|3.21|3.119|4.127|2.515|||4.127|3.874|||3.324|0.1012|0.9411
69645|08/31/2020|0.397|3.113|3.641|3.689|4.995|3.377|||4.995|4.742|||4.193|0.1856|1.7185
69646|08/31/2020|0.401|3.126|3.666|3.723|5.08|3.505|||5.08|4.863|||4.306|0.48|4.9531
69647|08/31/2020|0.469|3.332|4.075|4.265|5.873|4.235|||5.873|5.612|||5.053|0.267|2.5011
69648|08/31/2020|0.328|2.898|3.217|3.128|4.162|2.559|||4.162|3.924|||3.362|0.464|4.9626
69649|08/31/2020|0.574|4.418|3.907|2.73|5|5.713|||5|5.32|||5.112|0.135|1.2023
69651|08/31/2020|0.649|4.651|4.362|3.326|5.916|6.602|||5.916|6.224|||6.009|0.232|2.0732
69652|08/31/2020|0.66|4.68|4.431|3.393|6.032|6.754|||6.032|6.364|||6.147|0.508|4.8876
69653|08/31/2020|0.717|4.869|4.796|3.925|6.83|7.532|||6.83|7.137|||6.937|0.32|2.8871
69654|08/31/2020|0.571|4.407|3.887|2.704|4.966|5.708|||4.966|5.297|||5.12|0.492|4.9194
69655|08/31/2020|0.881|5.154|4.243|2.012|5.15|7.062|||5.15|5.47|||5.357|0.106|0.9353
69657|08/31/2020|0.953|5.382|4.687|2.589|6.148|8.161|||6.148|6.577|||6.483|0.233|2.0693
69658|08/31/2020|1.023|5.607|5.134|3.175|7.086|9.261|||7.086|7.564|||7.474|0.333|2.9619
69659|08/31/2020|1.17|5.816|4.672|1.501|5.558|8.093|||5.558|5.812|||5.691|0.126|1.0977
69661|08/31/2020|1.266|6.119|5.264|2.265|6.756|9.3|||6.756|7.001|||6.884|0.26|2.2756
69662|08/31/2020|1.335|6.348|5.73|2.849|7.693|10.296|||7.693|7.966|||7.843|0.36|3.1561
69663|08/31/2020|1.223|5.965|4.891|1.685|5.763|8.121|||5.763|5.85|||5.684|0.133|1.1745
69665|08/31/2020|1.318|6.264|5.472|2.433|6.936|9.335|||6.936|7.029|||6.871|0.26|2.306
69666|08/31/2020|1.387|6.496|5.946|3.054|7.924|10.323|||7.924|8.011|||7.842|0.358|3.1825
69667|08/31/2020|1.227|6.018|5.138|1.887|6.029|8.082|||6.029|5.887|||5.727|0.131|1.1511
69669|08/31/2020|1.322|6.32|5.727|2.648|7.221|9.307|||7.221|7.078|||6.933|0.257|2.2681
69670|08/31/2020|1.392|6.554|6.199|3.264|8.198|10.307|||8.198|8.057|||7.907|0.359|3.1739
69671|08/31/2020|1.221|6.112|5.138|1.806|6.061|8.118|||6.061|5.878|||5.817|0.15|1.3098
69673|08/31/2020|1.314|6.41|5.716|2.552|7.227|9.318|||7.227|7.041|||7.002|0.273|2.3929
69674|08/31/2020|1.385|6.642|6.189|3.169|8.206|10.321|||8.206|8.026|||7.971|0.378|3.3222
69675|08/31/2020|1.152|5.937|5.015|2.153|5.89|6.593|||5.89|5.203|||4.947|0.1485|1.3299
69677|08/31/2020|1.247|6.237|5.599|2.908|7.068|7.796|||7.068|6.378|||6.129|0.2705|2.4356
69678|08/31/2020|1.317|6.465|6.063|3.516|8.037|8.776|||8.037|7.345|||7.075|0.3715|3.349
69690|08/31/2020|3.794|9.023|16.849|11.718|20.682|22.231|||20.682|15.515|||13.807|0.9168|3.8749
69691|08/31/2020|6.587|15.082|20.244|11.221|23.184|16.963|||23.184|13.849|||14.184|0.6832263|3.7666
69692|08/31/2020|3.801|9.043|16.892|11.771|20.773|22.386|||20.773|15.639|||13.984|0.9156|3.8716
69693|08/31/2020|6.594|15.104|20.288|11.274|23.278|17.111|||23.278|13.972|||14.361|0.6823321|3.7633
69694|08/31/2020|6.394|14.656|18.015|9.012|20.407|15.865|||20.407|12.108|||12.658|0.9168|3.7352
69695|08/31/2020|1.161|4.379|1.155|-3.679|0.683|8.249|||0.683|6.074|||6.12|1.0612|5.0442
69696|08/31/2020|1.259|4.654|1.681|-2.985|1.796|9.247|||1.796|7.134|||7.166|1.082|4.913
69697|08/31/2020|1.273|4.696|1.767|-2.881|1.966|9.37|||1.966|7.292|||7.324||
69698|08/31/2020|0.466|5.695|5.716|4.981|6.745|8.076|||6.745|6.516|||5.429|0.0668|0.5567
69699|08/31/2020|0.871|6.418|4.955|3.781|5.708|6.869|||5.708|6.827|||5.995|0.2284|2.0283
69700|08/31/2020|1.138|6.26|5.055|5.16|5.353|7.953|||5.353|6.527|||5.403|1.056|5.9138
69701|08/31/2020|2.495|8.33|4.511|1.819|5.855|9.963|||5.855|8.068|||7.278|1.3535|6.9328
69702|08/31/2020|4.65|15.899|24.625|26.033|25.694|24.187|||25.694|17.594|||16.606|1.3|4.2967
69703|08/31/2020|4.651|15.915|24.65|26.064|25.73|24.148|||25.73|17.598|||16.639|1.8722|6.995
69704|08/31/2020|1.536|1.293|1.854|0.776|2.542|3.362|||2.542|5.007|||4.28|1.2002|6.5979
69705|08/31/2020|-1.662|5.409|0.001|-4.978|5.389|7.457|||5.389|2.329|||6.64|1.1484|5.8156
69706|08/31/2020|-0.126|5.012|2.42|5.209|5.022|1.188|||5.022|4.511|||3.967|0.8736|4.8416
69707|08/31/2020|1.883|4.127|0.782|-0.003|2.205|5.665|||2.205|5.41|||5.068|0.2952|2.751
69708|08/31/2020|-0.464|1.182|-2.587|-2.64|-1.698|2.439|||-1.698|3.726|||2.871|1.3594|8.1506
69709|08/31/2020|-0.438|1.209|-2.533|-2.573|-1.675|2.566|||-1.675|3.771|||2.908|0.2624|2.5724
69710|08/31/2020|-0.467|1.166|-2.597|-2.664|-1.802|2.53|||-1.802|3.717|||2.88|0.2625|2.5751
69711|08/31/2020|-0.369|1.468|-2.024|-1.908|-0.653|3.725|||-0.653|4.927|||4.079|0.269|2.5502
69712|08/31/2020|1.353|1.992|-7.307|-16.668|-11.612|15.368|||-11.612|-7.421|||-0.932|0.0038|0.0396
69713|08/31/2020|0.311|5.171|5.698|4.466|7.111|9.445|||7.111|6.824|||5.869|1.0415|5.0753
69714|08/31/2020|0.41|5.487|6.319|5.278|8.382|10.701|||8.382|8.076|||7.106|1.0644|4.9522
69715|08/31/2020|3.112|11.351|9.408|4.81|10.629|5.93|||10.629|6.518|||7.46|0.7930441|4.8126
69716|08/31/2020|0.405|5.524|6.401|5.397|8.584|10.788|||8.584|8.196|||7.206|1.0661|4.9447
69717|08/31/2020|0.416|5.506|6.388|5.359|8.491|10.799|||8.491|8.176|||7.206|1.0661|4.9451
69718|08/31/2020|2.908|10.581|13.904|8.696|18.684|17.468|||18.684|11.524|||12.63|1.0157|4.226
69719|08/31/2020|2.899|10.571|13.882|8.671|18.67|17.403|||18.67|11.483|||12.598|1.6142|7.6608
69720|08/31/2020|2.322|6.351|3.977|-6.068|5.701|10.651|||5.701|5.54|||8.012|1.5997|7.4756
69721|08/31/2020|2.326|6.365|4.004|-6.042|5.751|10.703|||5.751|5.6|||8.084|1.6017|7.4699
69722|08/31/2020|2.822|9.672|12.984|6.322|15.449|15.734|||15.449|10.28|||10.978|1.0017|4.6432
69723|08/31/2020|2.822|9.658|13.005|6.333|15.443|15.834|||15.443|10.319|||11.032|1.3219|6.8807
69724|08/31/2020|1.332|6.262|8.898|3.515|12.044|13.397|||12.044|10.049|||9.147|0.0156|0.1225
69725|08/31/2020|1.49|7.418|9.311|6.596|11.044|13.691|||11.044|9.286|||8.442|1.0464|4.6519
69726|08/31/2020|4.221|13.389|12.487|6.122|13.347|8.791|||13.347|7.711|||8.801|0.7804707|4.5257
69727|08/31/2020|0.603|0.835|12.258|7.072|15.684|23.171|||15.684|15.195|||11.586||
69728|08/31/2020|-0.566|3.103|2.9|2.991|4.329|5.978|||4.329|4.927|||3.897|0.9421|4.9863
69729|08/31/2020|-0.47|3.406|3.496|3.779|5.534|7.173|||5.534|6.124|||5.071|0.9659|4.8925
69730|08/31/2020|2.209|9.154|6.504|3.317|7.722|2.553|||7.722|4.593|||5.418|0.7200571|4.7573
69731|08/31/2020|-0.467|3.413|3.514|3.797|5.585|7.234|||5.585|6.185|||5.128|0.9659|4.8837
69732|08/31/2020|-0.453|3.444|3.563|3.868|5.656|7.242|||5.656|6.206|||5.144|0.9659|4.8798
69733|08/31/2020|-0.464|3.418|3.527|3.823|5.603|7.246|||5.603|6.195|||5.14|0.9659|4.8822
69734|08/31/2020|2.209|2.83|2.242|-6.755|3.038|11.779|||3.038|2.487|||5.091|1.2033|6.0762
69735|08/31/2020|2.219|2.86|2.299|-6.686|3.168|12.004|||3.168|2.659|||5.254|1.2047|6.0428
69736|08/31/2020|2.314|3.148|2.848|-6.018|4.279|13.141|||4.279|3.728|||6.355|1.2242|5.8728
69737|08/31/2020|4.405|6.244|1.969|-9.532|2.102|8.016|||2.102|0.25|||4.771|1.1148|5.6607
69738|08/31/2020|2.869|9.695|13.186|6.486|15.697|15.722|||15.697|10.318|||11.079|1.002|4.1975
69739|08/31/2020|2.869|9.697|13.189|6.489|15.701|15.748|||15.701|10.324|||11.087|1.6018|7.6476
69740|08/31/2020|4.921|13.074|12.625|3.025|13.034|10.447|||13.034|6.987|||9.391|0.0014|0.0099
69741|08/31/2020|-1.081|2.672|-7.488|-9.839|-7.555|11.59|||-7.555|4.953|||3.308|0.9456|5.2933
69742|08/31/2020|-1.067|2.71|-7.411|-9.75|-7.415|11.981|||-7.415|5.228|||3.547||
69743|08/31/2020|4.993|14.703|24.125|24.721|30.09|10.636|||30.09|18.275|||13.584|1.1635|4.532
69744|08/31/2020|1.506|7.848|9.007|7.129|10.305|11.664|||10.305|8.717|||7.604|1.2166|5.6647
69745|08/31/2020|4.237|13.843|12.174|6.652|12.593|6.851|||12.593|7.15|||7.96|0.9081635|5.5155
69746|08/31/2020|1.597|8.142|9.593|7.89|11.468|12.827|||11.468|9.854|||8.731|1.2227|5.5318
69747|08/31/2020|2.22|8.091|11.845|7.757|17.547|12.269|||17.547|11.933|||11.58|1.1473|4.4199
69748|08/31/2020|3.205|7.719|14.18|7.437|15.09|4.813|||15.09|4.821|||4.154|0.9032|4.8327
69749|08/31/2020|4.925|10.211|13.349|3.949|12.608|0.199|||12.608|1.635|||2.69|0.8729|4.8663
69750|08/31/2020|5.031|10.549|14.034|4.773|13.952|1.396|||13.952|2.851|||3.921|0.9011|4.7699
69751|08/31/2020|5.06|10.648|14.186|4.962|14.229|1.454|||14.229|2.987|||4.038|0.9023|4.7541
69752|08/31/2020|1.232|2.561|-7.402|-13.716|-11.051|14.006|||-11.051|1.283|||2.906|0.8976|4.7634
69753|08/31/2020|6.565|17.669|26.82|27.77|27.764|22.138|||27.764|16.738|||16.407|1.2662|4.2275
69754|08/31/2020|1.377|7.015|6.069|3.14|6.032|10.051|||6.032|7.573|||6.665|1.2146|6.0199
69755|08/31/2020|-0.142|1.501|-2.501|-9.897|-3.447|22.041|||-3.447|5.449|||6.14|1.0108|5.3854
69756|08/31/2020|2.112|5.642|-2.507|-12.888|-5.242|14.842|||-5.242|1.311|||3.861|1.0868|5.7499
69757|08/31/2020|1.28|4.653|2.96|-1.859|2.864|8.911|||2.864|7.469|||7.327|0.6635523|4.5353
69758|08/31/2020|1.008|11.348|3.055|-5.215|7.883|2.879|||7.883|1.01|||7.118|0.230156|2.4336
69759|08/31/2020|2.156|9.144|5.763|4.194|6.98|-0.421|||6.98|3.911|||4.494|0.1574412|1.8895
69760|08/31/2020|5.554|15.53|15.942|5.385|17.053|9.723|||17.053|7.747|||10.427|0.2547965|2.3204
69761|08/31/2020|4.229|12.894|6.941|-3.989|8.344|10.087|||8.344|3.939|||5.361||
69762|08/31/2020|4.246|12.945|7.037|-3.866|8.548|10.298|||8.548|4.131|||5.55||
69763|08/31/2020|7.822|21.091|27.748|24.205|32.871|5.933|||32.871|16.638|||14.022|0.1859099|1.5681
69764|08/31/2020|4.228|15.706|10.313|-0.2|12.57|2.942|||12.57|3.908|||7.384|0.1964374|2.2352
69765|08/31/2020|3.077|9.202|9.288|5.257|11.465|0.405|||11.465|4.249|||4.771|0.8938134|6.7554
69766|08/31/2020|3.207|10.734|10.32|3.251|8.683|4.286|||8.683|3.942|||6.011|0.058247|0.6572
69767|08/31/2020|1.232|4.119|5.503|2.741|8.251|10.267|||8.251|7.49|||7.227|1.3125|6.3908
69768|08/31/2020|-1.372|-0.852|0.071|-1.397|0.804|13.851|||0.804|9.061|||6.997|0.9084|4.6705
69769|08/31/2020|1.151|6.261|5.062|5.185|5.354|8.008|||5.354|6.552|||5.455|1.3424|7.455
