FundataKey|Date|NAVPS|MER|TotalAssets|DividendIncome|CapitalGains|ReturnOfCapital|DistributionTotal|SplitFactor|DistributionFrequency
11376|08/31/2020|10|1.08|146.769171|0.0004247|||0.0004247||Monthly
11377|08/31/2020|45.7753|2.45|54.424601||||||Annual
11380|08/31/2020|51.9478|2.2|121.968168||||||Annual
11381|08/31/2020|39.8266|2.2|||||||Annual
11384|08/31/2020|24.6147|1.96|58.756368||||||Annual
11388|08/31/2020|10|0.44|8.777656|0.0010793|||0.0010793||Monthly
11391|08/31/2020|40.4229|2.3|781.535816||||||Annual
11394|08/31/2020|7.0411|1.81|872.083074|0.0171712|||0.0171712||Monthly
11395|08/31/2020|6.1763|1.91|55.894549|0.03|||0.03||Monthly
11396|08/31/2020|23.8086|2.34|58.237801||||||Annual
11404|08/31/2020|21.2708|2.81|10.37315||||||Annual
11406|08/31/2020|14.4554|2.1|5.823585||||||Annual
11409|08/31/2020|10|0.35|73.296968|0.0008581|||0.0008581||Monthly
11416|08/31/2020|23.3221|2.45|21.101714||||||Annual
11417|08/31/2020|48.9294|2.47|105.194621||||||Annual
11418|08/31/2020|6.6443|1.97|16.256358|0.0177068|||0.0177068||Monthly
11419|08/31/2020|15.3603|2.5|5.474234||||||Annual
11420|08/31/2020|26.4004|2.51|5.363919||||||Annual
11421|08/31/2020|42.5878|2.49|11.528123||||||Annual
11423|08/31/2020|53.6398|2.5|47.332156||||||Annual
11424|08/31/2020|9.7654|2.53|0.510247||||||Annual
11425|08/31/2020|10.3871|2.57|1.045331||||||Annual
11426|08/31/2020|10|1.04|6.979492|0.0004247|||0.0004247||Monthly
11428|08/31/2020|13.6065|2.51|5.742884||||||Annual
11429|08/31/2020|49.0396|2.5|18.835738||||||Annual
11430|08/31/2020|23.65833|1.19|27.68816||||||Quarterly
11432|08/31/2020|14.38118|1.09|309.64477||||||Quarterly
11433|08/31/2020|10.01402|0.46|94.99453|0.001658|||0.001658||Quarterly
11435|08/31/2020|27.65373|1.09|754.86092||||||Quarterly
11436|08/31/2020|30.95106|1.09|291.49499||||||Quarterly
11443|08/31/2020|31.9236|2.594478|36.922643||||||Annual
11449|08/28/2020|17.676|||0.006234|||0.006234||Monthly
11449|08/31/2020|17.592||496.829362||||||Monthly
11450|08/28/2020|12.811|||0.016518|||0.016518||Monthly
11450|08/31/2020|12.841||346.962105||||||Monthly
11451|08/28/2020|28.413|||0.008929|||0.008929||Monthly
11451|08/31/2020|28.157||248.285316||||||Monthly
11456|08/31/2020|9.371||109.734657||||||Monthly
11458|08/31/2020|17.09|2.83|70.650562||||||Quarterly
11459|08/31/2020|15.99|2.78|165.74188||||||Quarterly
11462|08/31/2020|13.99|2.63|169.45787||||||Quarterly
11527|08/31/2020|18.318867|2.8|62.246||||||Annual
11566|08/31/2020|17.62|1.64|41.594547||||||Quarterly
11567|08/31/2020|15.82|1.6|40.531321||||||Quarterly
11570|08/31/2020|14.69|1.54|20.749232||||||Quarterly
11572|08/31/2020|13.12|1.5|17.504272||||||Quarterly
11574|08/31/2020|17.78|1.68|16.653529||||||Quarterly
11600|08/31/2020|15.07|2.27|1871.790066||||||Quarterly
11601|08/31/2020|15.45|2.18|5208.797046||||||Annual
11604|08/31/2020|14.66|2.04|7142.219005||||||Annual
11606|08/31/2020|12.64|1.84|8375.660516||||||Quarterly
11608|08/31/2020|16.76|2.42|211.565308||||||Quarterly
11611|08/31/2020|20.0534|1.2|3679.477||||||Quarterly
11612|08/31/2020|34.169|1.39|6066.368||||||Annual
11613|08/31/2020|5.8478|1.51|244.558||||||Annual
11614|08/31/2020|12.8139|0.78|1113.647||||||Quarterly
11615|08/31/2020|16.6214|1.5|1554.515||||||Annual
11616|08/31/2020|10|0.22|225.306||||0.002841||Monthly
11617|08/31/2020|24.4757|1.5|481.337||||||Annual
11618|08/31/2020|14.6746|4.59|235||||||No Distribution
11621|08/31/2020|5.235546|1.87|406.178|0.0167193|||0.0167193||Monthly
11632|08/31/2020|35.758618|2.56|490.977||||||Annual
11641|08/31/2020|15.79|2.4|0.403||||||Annual
11649|08/31/2020|25.9765|2.03|28.535||||||Annual
11655|08/17/2020|6.3053|||0.04|||0.04||Monthly
11655|08/31/2020|6.186|1.48|11.396||||||Monthly
11659|08/17/2020|7.919|||0.04|||0.04||Monthly
11659|08/31/2020|8.0131|1.19|14.076||||||Monthly
11666|08/31/2020|14.6627|2.6|12.099||||||Annual
11672|08/31/2020|27.8025|2.31|50.419||||||Annual
11675|08/31/2020|22.5282|2.67|130.513||||||Annual
11681|08/17/2020|4.7879|||0.035|||0.035||Monthly
11681|08/31/2020|4.6959|2.16|80.422||||||Monthly
11685|08/17/2020|6.2692|||0.035|||0.035||Monthly
11685|08/31/2020|6.3421|1.85|144.577||||||Monthly
11691|08/31/2020|97.0196|0.15|651.803733||||||Annual
11692|08/31/2020|16.9728|0.13|1057.828495||||||Annual
11693|08/31/2020|26.4207|0.12|3133.58805||||||Annual
11695|08/31/2020|36.0993|0.18|706.542999||||||Annual
11699|08/31/2020|47.3399|0.16|361.974565||||||Annual
11700|08/31/2020|14.6759|0.12|87.243231||||||Annual
11701|08/31/2020|41.9272|0.17|386.988209||||||Annual
11702|08/31/2020|23.624563||19.592775||||||No Distribution
11703|08/31/2020|14.831161||2.25365||||||No Distribution
11704|08/31/2020|27.52753||58.255985||||||No Distribution
11705|08/31/2020|24.142048||5.994262||||||No Distribution
11706|08/31/2020|20.065089||9.927304||||||No Distribution
11707|08/31/2020|26.29258||13.721939||||||No Distribution
11708|08/31/2020|12.84159||0.658562||||||No Distribution
11709|08/31/2020|26.979575||7.710718||||||No Distribution
11710|08/31/2020|532.949211|2.74|129.79313||||||No Distribution
11711|08/31/2020|649.373769|2.99|130.69624||||||No Distribution
11712|08/31/2020|543.040125|2.63|181.72375||||||No Distribution
11713|08/31/2020|467.134648|3.06|12.70621||||||No Distribution
11715|08/31/2020|521.3671|2.83|24.096434||||||No Distribution
11716|08/31/2020|446.980435|1.96|210.144624||||||No Distribution
11717|08/31/2020|443.970507|1.97|593.36506||||||No Distribution
11718|08/31/2020|495.441458|2.53|496.092961||||||No Distribution
11720|08/31/2020|447.619579|2.39|233.031336||||||No Distribution
11721|08/31/2020|681.219965|2.87|14.430993||||||No Distribution
11722|08/31/2020|234.823259|3.1|19.256251||||||No Distribution
11723|08/31/2020|289.810902|2.87|7.973176||||||No Distribution
11724|08/31/2020|680.609705|2.61|446.518788||||||No Distribution
11725|08/31/2020|560.779514|2.53|374.576126||||||No Distribution
11726|08/31/2020|573.913919|2.52|78.824438||||||No Distribution
11727|08/31/2020|571.981492|2.88|32.442949||||||No Distribution
11728|08/31/2020|616.119287|2.82|44.683344||||||No Distribution
11729|08/31/2020|472.958685|2.42|45.819055||||||No Distribution
11730|08/31/2020|618.772426|2.65|489.730455||||||No Distribution
11731|08/31/2020|263.126455|2.96|11.479044||||||No Distribution
11732|08/31/2020|594.026383|2.25|82.556425||||||No Distribution
11733|08/31/2020|421.648179|2.97|14.27706||||||No Distribution
11734|08/31/2020|498.116839|2.81|19.492327||||||No Distribution
11735|08/31/2020|606.572271|2.6|36.484099||||||No Distribution
11736|08/31/2020|364.147555|1.99|21.183888||||||No Distribution
11737|08/31/2020|351.867846|2.44|90.337422||||||No Distribution
11738|08/31/2020|410.008713|2.92|45.913133||||||No Distribution
11739|08/31/2020|609.777879|2.18|133.92848||||||No Distribution
11740|08/31/2020|576.916099|3.08|105.068661||||||No Distribution
11741|08/31/2020|617.112004|2.69|253.674966||||||No Distribution
11743|08/31/2020|482.580577|2.46|257.08576||||||No Distribution
11744|08/31/2020|1050.672158|2.75|164.678278||||||No Distribution
11745|08/31/2020|225.631433|1.24|186.203666||||||No Distribution
11746|08/31/2020|395.274398|2.39|682.108928||||||No Distribution
11747|08/31/2020|740.932989|2.79|125.083645||||||No Distribution
11748|08/31/2020|346.774234|3.06|5133.00125||||||No Distribution
11749|08/31/2020|832.871232|2.84|27.948833||||||No Distribution
11751|08/31/2020|611.451994|2.73|114.947001||||||No Distribution
11752|08/31/2020|557.941621|2.74|129.79313||||||No Distribution
11753|08/31/2020|679.146524|2.98|130.69624||||||No Distribution
11754|08/31/2020|568.906538|2.63|181.72375||||||No Distribution
11755|08/31/2020|488.355469|3.06|12.70621||||||No Distribution
11757|08/31/2020|547.53406|2.83|24.096434||||||No Distribution
11758|08/31/2020|469.299682|1.96|210.144624||||||No Distribution
11759|08/31/2020|467.567378|1.97|593.36506||||||No Distribution
11760|08/31/2020|519.187315|2.53|496.092961||||||No Distribution
11762|08/31/2020|468.812135|2.39|233.031336||||||No Distribution
11763|08/31/2020|712.259578|2.87|14.430993||||||No Distribution
11764|08/31/2020|246.633224|3.1|19.256251||||||No Distribution
11765|08/31/2020|302.752632|2.87|7.973176||||||No Distribution
11766|08/31/2020|711.359249|2.61|446.518788||||||No Distribution
11767|08/31/2020|590.145727|2.53|374.576126||||||No Distribution
11768|08/31/2020|604.062108|2.52|78.824438||||||No Distribution
11769|08/31/2020|601.443615|2.88|32.442949||||||No Distribution
11770|08/31/2020|647.126205|2.82|44.683344||||||No Distribution
11771|08/31/2020|497.506938|2.42|45.819055||||||No Distribution
11772|08/31/2020|651.261333|2.65|489.730455||||||No Distribution
11773|08/31/2020|274.972794|2.96|11.479044||||||No Distribution
11774|08/31/2020|623.839995|2.25|82.556425||||||No Distribution
11775|08/31/2020|442.420196|2.97|14.27706||||||No Distribution
11776|08/31/2020|523.155063|2.81|19.492327||||||No Distribution
11777|08/31/2020|636.909769|2.6|36.484099||||||No Distribution
11778|08/31/2020|382.836117|1.99|21.183888||||||No Distribution
11779|08/31/2020|370.950829|2.44|90.337422||||||No Distribution
11780|08/31/2020|431.547832|2.92|45.913133||||||No Distribution
11781|08/31/2020|641.505012|2.18|133.92848||||||No Distribution
11782|08/31/2020|603.180069|3.08|105.068661||||||No Distribution
11783|08/31/2020|648.292816|2.69|253.674966||||||No Distribution
11785|08/31/2020|505.943271|2.46|257.08576||||||No Distribution
11786|08/31/2020|1098.198345|2.75|164.678278||||||No Distribution
11787|08/31/2020|223.139831|1.35|186.203666||||||No Distribution
11788|08/31/2020|415.988906|2.39|682.108928||||||No Distribution
11789|08/31/2020|778.336768|2.79|125.083645||||||No Distribution
11790|08/31/2020|363.665377|3.07|5133.00125||||||No Distribution
11791|08/31/2020|874.662822|2.84|27.948833||||||No Distribution
11793|08/31/2020|643.602128|2.73|114.947001||||||No Distribution
11796|08/31/2020|20.4045|1.5|318.051||||||Quarterly
11797|08/31/2020|11.4744|1.1|115.283||||||Quarterly
11798|08/31/2020|36.8325|1.6|83.827||||||Quarterly
11799|08/31/2020|22.0765|1.6|78.873||||||Quarterly
11814|08/31/2020|16.6324|2.45|122.551262||||||Annual
11815|08/31/2020|20.9461|2.46|62.152886||||||Annual
11820|08/31/2020|12.7516||||||||Annual
11821|08/31/2020|16.0587|2.46|||||||Annual
11844|08/31/2020|33.4269|2.15|44.748344||||||Annual
11847|08/31/2020|55.7997|2.04|91.62855||||||Annual
11861|08/31/2020|12.1669|3.32|26.080197||||||No Distribution
11867|08/31/2020|27.7461|3.25|210.79262||||||No Distribution
11869|08/31/2020|49.4999|3.71|72.406765||||||No Distribution
11870|08/31/2020|12.2831|3.76|22.659356||||||No Distribution
11872|08/31/2020|10.1933|3.24|8.345863||||||No Distribution
11874|08/31/2020|37.8047|3.7|115.645444||||||No Distribution
11875|08/31/2020|24.6703|3.2|36.88875||||||No Distribution
11876|08/31/2020|48.0789|3.05|94.780433||||||No Distribution
11877|08/31/2020|31.5603|2.43|229.440624||||||No Distribution
11878|08/31/2020|44.0564|3.22|758.11948||||||No Distribution
11882|08/31/2020|17.3495|1.66|50.218334||||||No Distribution
11884|08/31/2020|15.8708|2.4|25.961709||||||No Distribution
11887|08/31/2020|23.8147|3.03|80.363128||||||No Distribution
11888|08/31/2020|51.1251|2.4|198.956785||||||No Distribution
11909|08/31/2020|0.16||||||||No Distribution
11911|08/31/2020|990.52||||||||No Distribution
11912|08/31/2020|0.14||||||||No Distribution
11915|08/31/2020|2745.5888||||||||No Distribution
11916|08/31/2020|2105.19||||||||No Distribution
11919|08/31/2020|2.45||||||||No Distribution
11927|08/31/2020|135.5||||||||No Distribution
11931|08/31/2020|37078.4712||||||||No Distribution
11932|08/31/2020|28430.05||||||||No Distribution
11941|08/31/2020|2572.3389||||||||No Distribution
11942|08/31/2020|4855.801||||||||No Distribution
11943|08/31/2020|4998.745||||||||No Distribution
11944|08/31/2020|4569.227||||||||No Distribution
11949|08/31/2020|0.43||||||||No Distribution
11950|08/31/2020|0.95||||||||No Distribution
11951|08/31/2020|4236.8368||||||||No Distribution
11952|08/31/2020|25177.05||||||||No Distribution
11953|08/31/2020|3248.6097||||||||No Distribution
11960|08/31/2020|1972.35||||||||No Distribution
11972|08/31/2020|2512.5935||||||||No Distribution
11973|08/31/2020|1926.54||||||||No Distribution
11985|08/31/2020|15357.5497||||||||No Distribution
11986|08/31/2020|11775.456||||||||No Distribution
11988|08/31/2020|13045.6||||||||No Distribution
11989|08/31/2020|17014.0715||||||||No Distribution
11992|08/31/2020|2538.174||||||||No Distribution
11993|08/31/2020|2036.9987||||||||No Distribution
11994|08/31/2020|2045.0118||||||||No Distribution
11995|08/31/2020|2667.1044||||||||No Distribution
11996|08/31/2020|1946.154||||||||No Distribution
11997|08/31/2020|1561.876||||||||No Distribution
12003|08/31/2020|7192.1109||||||||No Distribution
12004|08/31/2020|4565.1043||||||||No Distribution
12005|08/31/2020|9379.951||||||||No Distribution
12006|08/31/2020|3500.31||||||||No Distribution
12023|08/31/2020|59823.68||||||||No Distribution
12027|08/31/2020|2196.1139||||||||No Distribution
12029|08/31/2020|1683.8782||||||||No Distribution
12032|08/21/2020|12.837|||0.0162|||0.0162||Monthly
12032|08/31/2020|12.7968|0.66|55.098749||||||Monthly
12034|08/31/2020|19.9605|1.01|1.120704||||||Annual
12036|08/21/2020|10.0178|||0.0128||0.0283|0.0411||Monthly
12036|08/31/2020|9.991|0.89|127.232104||||||Monthly
12038|08/21/2020|4.4887|||0.0116|||0.0116||Monthly
12038|08/31/2020|4.5113|0.77|64.152248||||||Monthly
12039|08/31/2020|13.2467||||||||No Distribution
12045|08/31/2020|10.9357|1.94|4.394669||||||No Distribution
12051|08/31/2020|14.4823|2.19|10.833416||||||No Distribution
12053|08/31/2020|10|1.13|2.102647||||||Monthly
12054|08/31/2020|9.11|3.41|1.988||||||No Distribution
12056|08/31/2020|10.21|2.9|2.194||||||No Distribution
12058|08/31/2020|11.6|3.4|5.291||||||No Distribution
12060|08/31/2020|13.13|2.85|12.134||||||No Distribution
12074|08/31/2020|7.64|3.5|1.298||||||No Distribution
12076|08/31/2020|7.97|3.25|3.608||||||No Distribution
12078|08/31/2020|10.91|2.65|0.899||||||No Distribution
12080|08/31/2020|11.69|2.33|5.668||||||No Distribution
12082|08/31/2020|6.6|1.55|0.316||||||No Distribution
12084|08/31/2020|6.61|1.55|2.113||||||No Distribution
12133|08/31/2020|16.3361|3.11|16.061366||||||Annual
12135|08/31/2020|19.7211|2.87|45.739964||||||Annual
12136|08/31/2020|22.0168|2.92|66.524215||||||Quarterly
12137|08/31/2020|26.1601|3.11|69.330672||||||Annual
12138|08/31/2020|29.7464|3|40.300029||||||Annual
12140|08/31/2020|14.5019|2.93|33.119267||||||Annual
12145|08/21/2020|15.09|||0.0072|||0.0072||Monthly
12145|08/31/2020|15.0386|1.69|35.415974||||||Monthly
12149|08/31/2020|19.2863|2.47|57.926753||||||Annual
12151|08/21/2020|1.901|||0.001||0.0069|0.0079||Monthly
12151|08/31/2020|1.8954|1.9|538.055485||||||Monthly
12155|08/31/2020|10|1.27|46.960558|0.000002|||0.000002||Monthly
12156|08/21/2020|4.263|||0.008|||0.008||Monthly
12156|08/31/2020|4.2834|1.7|176.839875||||||Monthly
12180|08/21/2020|6.4421|||0.0023|||0.0079||Monthly
12180|08/31/2020|6.4214||||||||Monthly
12182|08/31/2020|8.7465|1.8|||||||Annual
12184|08/21/2020|2.9833|||0.0031||0.0092|0.0123||Monthly
12184|08/31/2020|2.9751||||||||Monthly
12186|08/31/2020|10||||||||Monthly
12187|08/21/2020|4.1524|||0.0056|||0.0097||Monthly
12187|08/31/2020|4.1729||||||||Monthly
12188|08/31/2020|18.8524|2.95|62.652797||||||Quarterly
12189|08/31/2020|12.2299|1.75|276.798362||||||Monthly
12204|08/31/2020|19.5358|3.13|77.347334||||||Quarterly
12207|08/31/2020|20.8057|2.99|29.048976||||||Annual
12225|08/31/2020|22.2631|2.83|1253.004774||||||Quarterly
12228|08/31/2020|14.6466|2.95|159.564729||||||Annual
12229|08/31/2020|6.0128|2.15|7.423892||||||Monthly
12230|08/31/2020|22.8954|2.97|192.990947||||||Annual
12231|08/31/2020|15.933|2.95|68.31141||||||Annual
12232|08/31/2020|11.1819|2.7|74.794963||||||Monthly
12233|08/31/2020|24.7516|2.97|739.822496||||||Annual
12234|08/31/2020|24.4898|2.96|56.732274||||||Annual
12235|08/21/2020|9.8364||||||0.0264||Monthly
12235|08/31/2020|9.8869|2.08|45.876519||||||Monthly
12237|08/31/2020|7.9206|2.42|504.035904||||||Monthly
12240|08/31/2020|10|1.16|20.861484||||0.0005084||Monthly
12241|08/31/2020|1|1.17|172.617108||||0.0000548||Monthly
12242|08/21/2020|4.9754||||||0.0014||Monthly
12242|08/31/2020|4.9784|1.9|112.14991||||||Monthly
12243|08/31/2020|19.8236|2.87|381.48805||||||Quarterly
12244|08/31/2020|16.7309|2.95|37.686107||||||Annual
12248|08/31/2020|28.3707|3.04|43.676789||||||Annual
12249|08/31/2020|5.141|2.7|262.536986||||0.0061||Monthly
12250|08/31/2020|7.74|2.78|21.160287||||||Annual
12252|08/31/2020|10.2244|2.92|220.931623||||||Annual
12254|08/31/2020|7.1548|2.6|185.248787||||||Monthly
12255|08/31/2020|17.1851|2.97|83.623689||||||Annual
12257|08/31/2020|17.6313|2.96|174.988661||||||Annual
12258|08/31/2020|23.1467|2.96|52.638325||||||Annual
12261|08/31/2020|66.253954|2.24|2.29174||||||No Distribution
12262|08/31/2020|57.18705|1.2|0.684344||||||No Distribution
12263|08/31/2020|151.427524|2.08|16.136351||||||No Distribution
12264|08/31/2020|24.023573|0.64|0.54061||||||No Distribution
12276|08/31/2020|13.4594|1.05|763.864084||||||Annual
12277|08/31/2020|7.0622|0.94|29.980152||||||Annual
12278|08/31/2020|9.4045|1|39.222544||||||Annual
12279|08/31/2020|12.1592|1.05|2.400353||||||Annual
12280|08/21/2020|5.4893|||0.0068|||0.0068||Monthly
12280|08/31/2020|5.4926|0.62|46.187141||||||Monthly
12282|08/31/2020|12.7285|1.73|||||||Annual
12283|08/31/2020|7.1144|1.64|||||||Annual
12284|08/31/2020|9.5674|1.67|||||||Annual
12285|08/31/2020|9.9911|1.77|||||||Annual
12286|08/21/2020|5.2576|||0.0044|||0.0044||Monthly
12286|08/31/2020|5.26||||||||Monthly
12288|08/31/2020|11.5866|2.83|2.760215||||||Annual
12290|08/31/2020|14.4219|2.89|10.521234||||||Annual
12291|08/31/2020|12.3066|2.54|5.060096||||||No Distribution
12293|08/31/2020|37.5836|2.5|898.189935||||||Annual
12294|08/31/2020|48.977|2.5|1170.47458||||||Annual
12295|08/31/2020|23.439|2.17|394.383978||||||Annual
12296|08/31/2020|33.4727|2.45|413.339472||||||Annual
12297|08/31/2020|5.3364|2.47|38.897802||||||Annual
12298|08/21/2020|2.0559|||0.0011|||0.0011||Monthly
12298|08/31/2020|2.0566|1.57|12.030695||||||Monthly
12358|08/31/2020|41.823777|2.267026|293.958516||||||Quarterly
12359|08/31/2020|18.732199|2.695068|38.007066||||||Annual
12360|08/31/2020|30.149365|1.998554|584.67583||||||Quarterly
12361|08/31/2020|14.507035|1.15061|843.551276|0.017475|||0.017475||Monthly
12362|08/31/2020|39.958413|1.968993|715.564738||||||Quarterly
12363|08/31/2020|11.198562|2.963219|61.623972||||||Annual
12364|08/31/2020|52.632612|1.972661|526.887669||||||Quarterly
12365|08/31/2020|25.002012|2.645566|27.786877||||||Annual
12367|08/31/2020|14.318783|1.4669|692.405799||||||Annual
12368|08/31/2020|10|0.863753|141.368189|0.0007515|||0.0007515||Monthly
12369|08/31/2020|10|0.41026|382.371747|0.0012965|||0.0012965||Monthly
12370|08/31/2020|11.671889|1.579175|2333.723678|0.007373|||0.007373||Monthly
12373|08/31/2020|68.421819|2.284984|220.236907||||||Annual
12376|08/21/2020|12.5505|||0.0107|||0.0107||Monthly
12376|08/31/2020|12.4854|1.65|75.553691||||||Monthly
12377|08/31/2020|20.7169|2.51|20.450132||||||Annual
12378|08/31/2020|16.1964|1.86|134.485318||||||Quarterly
12379|08/31/2020|34.9565|2.54|135.307126||||||Annual
12382|08/21/2020|22.06|||0.0185|||0.0185||Monthly
12382|08/31/2020|21.9419|2.31|137.590156||||||Monthly
12384|08/21/2020|7.0713|||0.0041|||0.0041||Monthly
12384|08/31/2020|7.0412|1.92|52.907035||||||Monthly
12385|08/31/2020|10|0.95|121.068904|0.000002|||0.000002||Monthly
12398|08/31/2020|21.822932|3.32|1211.390242||||||No Distribution
12399|08/31/2020|28.95509|3.3|74.428076||||||No Distribution
12400|08/31/2020|17.112972|3.43|73.937254||||||No Distribution
12401|08/31/2020|24.977513|3.19|713.519757||||||No Distribution
12402|08/31/2020|24.284272|2.92|122.071474||||||No Distribution
12403|08/31/2020|22.661068|2.97|862.959037||||||No Distribution
12404|08/31/2020|26.940325|2.93|1550.680286||||||No Distribution
12405|08/31/2020|20.403625|2.75|84.521479||||||No Distribution
12406|08/31/2020|30.222201|3.03|529.338422||||||No Distribution
12407|08/31/2020|401.124356|2.03|2886.460669||||||No Distribution
12408|08/31/2020|21.913986|2.87|2309.733217||||||No Distribution
12409|08/31/2020|20.723043|2.65|1812.149534||||||No Distribution
12410|08/31/2020|37.070838|2.76|1761.692858||||||No Distribution
12411|08/31/2020|346.622844|2.8|960.28751||||||No Distribution
12412|08/31/2020|711.88316|2.86|1062.155075||||||No Distribution
12413|08/31/2020|26.469855|2.87|1090.333284||||||No Distribution
